row_id,cv_id,job_index,organization,position,startDate,endDate,status,department,seniority
2297,534,2,Azelis,Chief Executive Officer,2012-11,2023-12,INACTIVE,Other,Management
2298,534,3,Clariant,Member Executive Committee & Head Catalysis & Energy & Functional Materials,2011,2012,INACTIVE,Other,Management
2299,534,4,Sud-Chemie,Member of the Managing Board - COO,2007,2011,INACTIVE,Other,Management
2300,534,5,Sud-Chemie,"Group VP, Head of BU Catalytic Technologies",2001,2007,INACTIVE,Other,Management
2301,534,6,BASF,Global Director Specialty Chemicals,2000,2001,INACTIVE,Other,Director
2302,534,7,BASF,"Director, Technology & Catalysts Asia",1996,2000,INACTIVE,Information Technology,Director
2303,534,8,BASF,Business Manager Hydrogenation Technologies,1994,1996,INACTIVE,Other,Professional
2304,534,9,BASF,Group Leader (Research Department) Metallocenes,1992,1994,INACTIVE,Other,Lead
2305,534,10,BASF,Research Chemist Polyolefins,1989,1991,INACTIVE,Other,Professional
2306,535,0,Gemeinde Langgöns,Bauverwaltung,2020-09,,ACTIVE,Administrative,Professional
2307,535,1,Gemeinde Langgöns,Baubeamter,2020-09,,ACTIVE,Other,Professional
2308,536,0,Freiberuflich,Rechtsanwalt mit Schwerpunkt Gen-/Biotechnik und Arzneimittelrecht,2023-01,,ACTIVE,Other,Professional
2309,536,1,Boehringer Ingelheim,"VP Global Business & Contracts, Bio CMB",2018-01,2023-01,INACTIVE,Other,Management
2310,536,2,Boehringer Ingelheim,Head of Legal & Compliance Germany,1991-10,2017-12,INACTIVE,Other,Lead
2311,536,3,Boehringer Ingelheim Affiliate Dr. Karl Thomae GmbH,Head of Legal Branch Biberach,1986-09,1991-09,INACTIVE,Other,Lead
2312,537,0,The Seattle Times,Sports Columnist,2015-08,,ACTIVE,Other,Professional
2313,537,1,The San Diego Union-Tribune,Sports Columnist,2012-08,2015-08,INACTIVE,Other,Professional
2314,537,2,The Columbian,Portland Trail Blazers beat writer/general sports columnist,2010-10,2012-08,INACTIVE,Other,Professional
2315,537,3,The Press-Enterprise,Sports columnist,2004-09,2010-09,INACTIVE,Other,Professional
2316,538,0,IBM Switzerland Ltd.,Managing Consultant - Business Transformation,2024-11,,ACTIVE,Consulting,Professional
2317,538,1,IBM iX Switzerland AG,Change Management Lead,2023-03,2025-01,INACTIVE,Project Management,Lead
2318,538,2,Bruker BioSpin,Global Manager Training and Collaboration,2021-01,2022-07,INACTIVE,Project Management,Professional
2319,538,3,Bruker BioSpin,Head of Factory Order Management,2020-07,2021-01,INACTIVE,Purchasing,Lead
2320,538,4,Refinitiv,Business Process Specialist,2018-10,2019-01,INACTIVE,Project Management,Professional
2321,538,5,Thomson Reuters,Business Process Specialist,2018-01,2018-10,INACTIVE,Project Management,Professional
2322,538,6,Thomson Reuters,Customer Administration Team Manager Switzerland,2016-11,2018-01,INACTIVE,Customer Support,Lead
2323,538,7,Thomson Reuters,Customer Administration Specialist Team Manager for Europe East and GGO,2015-05,2016-11,INACTIVE,Customer Support,Lead
2324,538,8,Thomson Reuters,Lead Order Management Specialist,2014-09,2015-05,INACTIVE,Administrative,Lead
2325,538,9,Thomson Reuters,Executive Order Management Specialist,2014-03,2014-09,INACTIVE,Administrative,Professional
2326,538,10,Thomson Reuters,Order Management Specialist,2012-11,2014-03,INACTIVE,Administrative,Professional
2327,538,11,Womack Wealth and Business Management,Operations Analyst / Executive Assistant,2011-08,2012-06,INACTIVE,Administrative,Professional
2328,538,12,University of New Mexico Athletic Department,Assistant Alpine Ski Team Coach,2008,2011,INACTIVE,Other,Junior
2329,538,13,Oline Lacasse Ski Racing School,Coach for Elite Athletes,2005-06,2010-08,INACTIVE,Other,Professional
2330,538,14,Ausblick Ski Team,Ski Team Manager,2007,2008,INACTIVE,Other,Professional
2331,539,0,keine Angabe,Fahrer,,,UNKNOWN,Other,Professional
2332,540,0,DFMG Deutsche Funkturm GmbH,Leiter Personal und Recht,,,UNKNOWN,Human Resources,Lead
2333,541,0,BACHMANN Group,CEO,1989-07,,ACTIVE,Other,Management
2334,542,0,Mecklenburgische Versicherungsgruppe,Vorsitzender der Aufsichtsräte Mecklenburgische Versicherungen,2021-06,,ACTIVE,Other,Management
2335,542,1,Mecklenburgische Versicherungsgruppe,Vorsitzender der Vorstände,2012-06,2021-06,INACTIVE,Other,Management
2336,542,2,Mecklenburgische Versicherungsgruppe,Vorstandsmitglied,1999-11,2012-06,INACTIVE,Other,Management
2337,542,3,Mecklenburgische Versicherungsgruppe,Vorstandsassistent/Abteilungsleiter,1986-04,1999-10,INACTIVE,Administrative,Lead
2338,542,4,Hotel InterContinental Hannover,F&B Controller,1980-09,1982-08,INACTIVE,Administrative,Professional
2339,542,5,Bundeswehr Wir. Dienen. Deutschland.,Soldat auf Zeit,1976-08,1978-07,INACTIVE,Other,Professional
2340,543,0,KfW,Junior Referent Landesförderinstitute,2023-09,,ACTIVE,Other,Junior
2341,543,1,KfW,Student BWL/Bank,2020-08,2023-09,INACTIVE,Other,Junior
2342,544,0,SFHM,Retraité,,,UNKNOWN,Other,Professional
2343,545,0,Gerüstbau Jahn GbR,Geschäftsführer,,,UNKNOWN,Other,Management
2344,546,0,TheKingmaker,Kingmaker,2011-02,,ACTIVE,Other,Professional
2345,546,1,Carlo Chincarini Coaching,Founder,2020-05,,ACTIVE,Other,Management
2346,546,2,Hapoel Tel Aviv FC,Mental Performance Consultant | Hapoel Tel Aviv,2023-08,2023-10,INACTIVE,Consulting,Professional
2347,546,3,FitKicks,Founder,2011-02,2020-03,INACTIVE,Other,Management
2348,547,0,BookLogic,Head of Sales & Partnerships,2020-01,,ACTIVE,Sales,Lead
2349,547,1,Partnership Leaders,Member,2020,,ACTIVE,Other,Professional
2350,547,2,RevGenius,Member,2020,,ACTIVE,Other,Professional
2351,547,3,Cloud Software Association,Member,2020,,ACTIVE,Other,Professional
2352,547,4,POSist Technologies,Sr. Manager Sales and Partnerships,2019-06,2020-01,INACTIVE,Sales,Senior
2353,547,5,EaseRoom,Associate Head of Sales and Partnerships at GI Social and Easeroom,2018-10,2019-06,INACTIVE,Sales,Lead
2354,547,6,AxisRooms Travel Distribution Solutions Pvt. Ltd.,Director of Sales and Partnerships - Middleeast,2016-11,2018-10,INACTIVE,Sales,Director
2355,547,7,Hotelogix,"Sr. Global Manager Sales,Alliances and Partnerships at Hotelogix",2016-02,2016-10,INACTIVE,Sales,Senior
2356,547,8,Hotelogix,"Global Manager Sales, Alliances and Partnerships at Hotelogix",2012-10,2016-01,INACTIVE,Sales,Professional
2357,547,9,INFRAEN (INDIA) PRIVATE LIMITED,Manager Regional Business Development and Govt. Projects Sales (South and Central India Sales),2011-12,2012-09,INACTIVE,Business Development,Professional
2358,547,10,Speck Systems Ltd,Manager Business Development and Government Tender Projects Sales,2008-06,2011-11,INACTIVE,Sales,Professional
2359,547,11,Ajay Syscon Pvt. Ltd.,Manager Business Development Sales and Partnerships,2006-05,2008-05,INACTIVE,Business Development,Professional
2360,547,12,Ajay Syscon Pvt. Ltd.,"Executive Business Development and Channel Partner Sales (SEA, EMEA)",2005-06,2006-05,INACTIVE,Sales,Professional
2361,548,0,GFA Consulting Group GmbH,Public Health Consultant,2024-06,,ACTIVE,Consulting,Professional
2362,549,0,Yve!decoration GmbH,Vertriebsleiter,2013-05,,ACTIVE,Sales,Lead
2363,549,1,eros Heimtextilien GmbH & Co. KG,Vertriebsleiter,2007-05,2013-04,INACTIVE,Sales,Lead
2364,549,2,Fine Das Erlebnis-Einrichten,Fachsortimenteleitung Heimtextilien,2006-08,2007-05,INACTIVE,Purchasing,Lead
2365,549,3,Porta Möbel,Fachsortimenteleitung Teppiche/Heimtextilien,2003-06,2006-08,INACTIVE,Purchasing,Lead
2366,549,4,Möbel Heck GmbH & Co.KG,Einkaufsassistent Teppiche/Heimtextilien,2000-03,2003-06,INACTIVE,Purchasing,Junior
2367,549,5,Möbel Heck GmbH & Co. KG,Abteilungsleiter Teppiche/Heimtextilien,1997-08,2000-03,INACTIVE,Other,Lead
2368,549,6,Möbel Heck GmbH & Co.KG,Verkäufer/Substitut Teppiche/Heimtextilien,1993-08,1997-08,INACTIVE,Sales,Professional
2369,549,7,Möbel Heck GmbH & Co.KG,"Auszubildender im kaufmännischen Bereich,Schwerpunkt Teppiche/Heimtextilien",1990-08,1993-08,INACTIVE,Purchasing,Junior
2370,550,0,Nokia,DevSecOps CoE Lead,2021-09,,ACTIVE,Information Technology,Lead
2371,550,1,Nokia,Solution Architect,2021-01,2021-08,INACTIVE,Information Technology,Professional
2372,550,2,Nokia,Tool Product Manager,2017-01,2020-12,INACTIVE,Project Management,Professional
2373,550,3,Nokia,System Engineer,2010-01,2016-12,INACTIVE,Information Technology,Professional
2374,550,4,Nokia,Software Engineer,1999-09,2016-01,INACTIVE,Information Technology,Professional
2375,551,0,RATIONAL AG,Executive Vice President Digital Customer Solutions,2025-01,,ACTIVE,Marketing,Management
2376,551,1,Rational Technical Services GmbH,Managing Director,2014-03,2025-01,INACTIVE,Other,Management
2377,551,2,Pentax Europe GmbH,General Manager Global LC Service,2009-10,2014-03,INACTIVE,Customer Support,Management
2378,551,3,Pentax Europe GmbH,General Manager LC Service,2002-03,2009-09,INACTIVE,Customer Support,Management
2379,552,0,NASA Federal Credit Union,Senior Financial Crimes Investigator,2015-10,,ACTIVE,Other,Senior
2380,552,1,Akal Security,Special Security Officer,2015-08,2015-10,INACTIVE,Information Technology,Professional
2381,552,2,Fraternal Order of Police MPDC Labor Committee (DC Police Union),CID Chief Shop Steward (Retired),1999-04,2015-08,INACTIVE,Other,Management
2382,552,3,Metropolitan Police Department of the District of Columbia,Detective Grade One (Retired),1989-09,2015-08,INACTIVE,Other,Professional
2383,553,0,Georg Thieme Verlag KG,Projektmanager Therapieberufe,2016-09,,ACTIVE,Project Management,Professional
2384,553,1,Thieme Publishers,International Production Editor,2014-09,2016-09,INACTIVE,Other,Professional
2385,553,2,Wolfgang Metzner Verlag GmbH,Production Editor,2011-10,2014-08,INACTIVE,Other,Professional
2386,553,3,Verlag für Standesamtswesen,Production Editor,2011-10,2014-08,INACTIVE,Other,Professional
2387,553,4,Publishing Services Teichmann GbR,Production Editor,2000-01,2011-10,INACTIVE,Other,Professional
2388,554,0,Kernkraftwerk Gösgen-Däniken AG,Leiter Zerstörungsfreie Prüfungen MQP,2020-01,,ACTIVE,Other,Lead
2389,554,1,Kernkraftwerk Gösgen-Däniken AG,Qualitätsicherung,1992-03,,ACTIVE,Information Technology,Professional
2390,554,2,Schule Wauwil,BiKo Präsident,2014-07,2020-08,INACTIVE,Other,Management
2391,555,0,DB Engineering & Consulting,Referent Digitale Schiene,2020-01,,ACTIVE,Marketing,Professional
2392,555,1,DB Engineering & Consulting,Fachingenieur LST,2016-04,2019-12,INACTIVE,Information Technology,Professional
2393,555,2,DB ProjektBau GmbH,Fachingenieur LST,2015-03,2016-03,INACTIVE,Information Technology,Professional
2394,556,0,Orange Lion Hospitality Consulting Sagl.,Director Projects,2019-03,,ACTIVE,Project Management,Director
2395,556,1,Orange Lion Hospitality Consulting Sagl.,Senior Project Manager,2012-12,2019-03,INACTIVE,Project Management,Senior
2396,556,2,Lindner Hotels & Resorts,CorporateManager Operational Development,2008-07,2012-12,INACTIVE,Business Development,Professional
2397,556,3,NH Hotel Group,General Manager,2006-07,2008-06,INACTIVE,Other,Management
2398,556,4,NH Hotel Group,Assistant General Manager,2003-09,2005-06,INACTIVE,Other,Management
2399,556,5,Accenture DACH,Senior Consultant,1997-06,2003-07,INACTIVE,Consulting,Senior
2400,556,6,Hy,Angestellter,1987,1989,INACTIVE,Other,Professional
2401,557,0,LASER COMPONENTS,Geschäftsführer / General Manager,2023-11,,ACTIVE,Other,Management
2402,557,1,LASER COMPONENTS,Vertriebsleiter / Head of Sales,2014-01,2023-11,INACTIVE,Sales,Lead
2403,557,2,LASER COMPONENTS,Export Manager,2002-01,2013-12,INACTIVE,Other,Professional
2404,558,0,Engel & Völkers Hotel Consulting GmbH,Managing Partner,2016-11,,ACTIVE,Business Development,Management
2405,558,1,Ernst & Young,Executive Director,2002-08,2016-10,INACTIVE,Other,Director
2406,558,2,Arthur Andersen & Co.,Senior Consultant,2001,2002,INACTIVE,Consulting,Senior
2407,558,3,PKF International,Consultant,2000,2000,INACTIVE,Consulting,Professional
2408,559,0,general mgr retired,retired,,,UNKNOWN,Other,Professional
2409,559,1,Giant Food/Walmart,general mgr,1969-06,2009-06,INACTIVE,Other,Management
2410,560,0,awb GmbH,Vertriebsspezialist,,,UNKNOWN,Sales,Professional
2411,561,0,Greenwood Health and Living,Diatary Aide,2011,,ACTIVE,Other,Professional
2412,562,0,Selbstständig,Geschäftsführer,,,UNKNOWN,Other,Management
2413,563,0,Freelance,Consultant,2015-08,,ACTIVE,Consulting,Professional
2414,563,1,Group Delphi,Consultant,2015-08,2016-06,INACTIVE,Consulting,Professional
2415,563,2,Group Delphi,"Director of Operations, Process, Change Management & IT",2011-10,2015-08,INACTIVE,Project Management,Director
2416,563,3,Group Delphi,"Operations Manager, M&A & Integration",2008-09,2011-10,INACTIVE,Other,Professional
2417,563,4,"UC Berkeley, Residential Student Services & Programs",Office Manager,2007-10,2008-09,INACTIVE,Administrative,Lead
2418,563,5,Group Delphi,Sales Operations & Marketing Manager,2006-03,2007-09,INACTIVE,Marketing,Professional
2419,563,6,Wheeler Advertising,Account Manager,2004-12,2005-11,INACTIVE,Sales,Professional
2420,563,7,Sitcom Furniture,Sales Administrator,2003-08,2004-09,INACTIVE,Sales,Professional
2421,564,0,zeb consulting,Research Analyst,2020-09,,ACTIVE,Other,Professional
2422,564,1,Westphalia Datalab,Data Scientist,2019-03,2020-08,INACTIVE,Information Technology,Professional
2423,565,0,Siemens AG,Senior Consultant Data Center,2016-04,,ACTIVE,Consulting,Senior
2424,565,1,Siemens AG,Vertrieb Energieeinsparcontracting,2012-04,2016-03,INACTIVE,Sales,Professional
2425,565,2,Siemens AG,Referentin Marketing und Kommmunikation,2007-09,2012-03,INACTIVE,Marketing,Lead
2426,565,3,Siemens AG Representation Vietnam,Internal Project Manager Corporate Affairs,2006-06,2007-08,INACTIVE,Project Management,Professional
2427,566,0,RIV Technologies,Head Of RIV Academy - Blockchain,2024-04,,ACTIVE,Information Technology,Lead
2428,566,1,WECHAIN srl,Principal CEO,2021-11,2024-04,INACTIVE,Other,Management
2429,566,2,SISTEMI ELETTRICI SRL,Project Manager,2015-01,2024-04,INACTIVE,Project Management,Professional
2430,567,0,PROXORA Compliance Management. Next Level.,Software Architect,2023-11,,ACTIVE,Information Technology,Senior
2431,567,1,PROXORA Compliance Management. Next Level.,IT Consultant,2021-02,2023-11,INACTIVE,Consulting,Professional
2432,567,2,BIT Technology Solutions GmbH,Master's Thesis,2020-06,2020-11,INACTIVE,Other,Professional
2433,567,3,jambit GmbH,Working Student,2016-09,2020-05,INACTIVE,Other,Junior
2434,568,0,Bosch,Product and Service Manager Qualitymanagement; Solution architect,2021-05,,ACTIVE,Other,Professional
2435,568,1,Bosch,Director,2012-02,2021-05,INACTIVE,Other,Director
2436,568,2,SAP,Principal Business Process Consultant / Automotive Consulting Solution,2000,2012,INACTIVE,Consulting,Senior
2437,568,3,DIDAS,SAP-Berater,1998-09,2000-04,INACTIVE,Consulting,Professional
2438,568,4,ai informatics,SAP Business Process Consultant,1997-12,1998-08,INACTIVE,Consulting,Professional
2439,568,5,Fakir-Hausgeräte,Quality Manager,1994-05,1996-11,INACTIVE,Other,Professional
2440,568,6,KOMET GROUP GmbH,Quality Manager Assistant,1992-07,1994-04,INACTIVE,Administrative,Junior
2441,569,0,Baumanu GmbH & Co. KG,Geschäftsführender Inhaber,2003-05,,ACTIVE,Other,Management
2442,570,0,B+S GmbH Logistik und Dienstleistungen,Team/Bereichsleiter,2024-10,,ACTIVE,Other,Lead
2443,570,1,B+S GmbH Logistik und Dienstleistungen,Angestellter,2019-07,2024-10,INACTIVE,Other,Professional
2444,570,2,Koyo Bearings,Logistik,2015-09,2019-02,INACTIVE,Other,Professional
2445,570,3,Kuehne+Nagel,Logistik,2012-08,2015-05,INACTIVE,Other,Professional
2446,571,0,B&S Sicherheits- und Elektrotechnik GmbH,Elektrotechniker mit erweitertem Aufgabenbereich,2010-10,,ACTIVE,Other,Professional
2447,572,0,Belastingdienst,(gedelegeerd) Business owner,2022-03,,ACTIVE,Other,Management
2448,572,1,Belastingdienst,Business procesanalist Keten Omzetbelasting,2021-04,2022-03,INACTIVE,Consulting,Professional
2449,572,2,Belastingdienst,Productowner Risicomodellen Omzetbelasting en Loonheffingen,2020-06,2021-04,INACTIVE,Project Management,Professional
2450,572,3,Belastingdienst,Behandelfunctionaris Omzetbelasting/Overdrachtsbelasting,2017-04,2020-06,INACTIVE,Other,Professional
2451,572,4,Belastingdienst,Duaal Startersprogramma,2016-10,2018-03,INACTIVE,Other,Junior
2452,573,0,MSA - The Safety Company,"Regional Sales Manager, Central European Region",2018-01,,ACTIVE,Sales,Professional
2453,573,1,MSA - The Safety Company,Gebietsleiter Vertrieb,2011-07,2017-12,INACTIVE,Sales,Lead
2454,573,2,Müller-Licht International GmbH,Nationaler Key-Account-Manager,2005-08,2011-06,INACTIVE,Sales,Lead
2455,574,0,ASH Adolf Schlünder Handelsagentur GmbH & Co. KG,Mitglied der Geschäftsleitung,2018-07,,ACTIVE,Other,Management
2456,574,1,ASH Adolf Schlünder Handelsagentur GmbH & Co. KG,Key-Account-Manager,2013-07,,ACTIVE,Sales,Professional
2457,574,2,InterCookies GmbH,Key-Account-Manager,2011-09,2013-06,INACTIVE,Sales,Professional
2458,574,3,InterCookies GmbH,Assistent im Key Account,2009-07,2009-09,INACTIVE,Sales,Junior
2459,574,4,ASH Adolf Schlünder Handelsagentur e.K.,Assistent der Geschäftsleitung,2009-01,2009-03,INACTIVE,Administrative,Lead
2460,574,5,Campus Symposium Iserlohn GmbH,Assistent der Sponsoring Leitung,2007-09,2007-10,INACTIVE,Marketing,Junior
2461,575,0,CONTACT Software,Chief Transformation Officer,2023-05,,ACTIVE,Other,Management
2462,575,1,Freelance,In non compete phase,2023-01,,ACTIVE,Other,Professional
2463,575,2,IBM iX,"Senior Partner, IBM iX Leader DACH",2018-07,2022-12,INACTIVE,Consulting,Senior
2464,575,3,IBM,Global Lead Account Partner VOLKSWAGEN Group,2014-01,2018-09,INACTIVE,Sales,Lead
2465,575,4,IBM,Practice Lead & Partner PLM Services,2009-01,2013-12,INACTIVE,Consulting,Lead
2466,575,5,IBM,Go To Market Leader MDTVision,2005-01,2008-12,INACTIVE,Marketing,Lead
2467,575,6,IBM,Principal,2000-04,2004-12,INACTIVE,Other,Senior
2468,575,7,CONTACT Software,"Consultant, Project Manager & Go to Market Leader",1993-04,2000-03,INACTIVE,Project Management,Lead
2469,576,0,C.H. Robinson Worldwide GmbH,General Manager:in,2018-01,,ACTIVE,Other,Management
2470,576,1,C.H. Robinson,Branch Manager,2011,,ACTIVE,Other,Professional
2471,576,2,EasternAirCargo GmbH,Branch Manager,2003-10,2010-12,INACTIVE,Other,Professional
2472,576,3,EasternAirCargo s.a r.l.,Managing Director,2006-01,2009-06,INACTIVE,Other,Management
2473,576,4,SENATOR International Freight Forwarding,Sales Manager,2001-05,2003-09,INACTIVE,Sales,Professional
2474,576,5,F.R.E.I.T.A.N,Sales Manager,1998-01,2001-04,INACTIVE,Sales,Professional
2475,576,6,MSAS Cargo,"Trainee, ops, sales",1990-09,1997-12,INACTIVE,Sales,Junior
2476,577,0,Stealth Startup,Summoner,2023-11,,ACTIVE,Other,Professional
2477,577,1,dOrg,Business Development Agent,2024-08,,ACTIVE,Business Development,Professional
2478,577,2,Hive3,Advisor,2024-05,,ACTIVE,Consulting,Professional
